date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST
2022-03-15,sz.300750,461.0000,481.2900,450.6000,463.2000,463.0000,21268688,9944131840.0000,3,1.043300,1,0.043200,0
2022-03-16,sz.300750,476.2000,503.4700,468.4900,503.1000,463.2000,28223653,13816433664.0000,3,1.384400,1,8.614000,0
2022-03-17,sz.300750,517.5000,535.0000,515.1000,524.5000,503.1000,27630079,14545565696.0000,3,1.355300,1,4.253600,0
2022-03-18,sz.300750,519.0000,524.4700,504.0000,510.5000,524.5000,16391807,8401871659.7700,3,0.804000,1,-2.669200,0
2022-03-21,sz.300750,520.0000,534.2000,517.6000,520.0000,510.5000,13634076,7164824307.3500,3,0.668800,1,1.860900,0
2022-03-22,sz.300750,520.0000,520.0000,507.0000,513.0000,520.0000,10228257,5229898248.4700,3,0.501700,1,-1.346200,0
2022-03-23,sz.300750,520.0000,522.9800,509.9000,515.2900,513.0000,8410966,4336729378.4500,3,0.412600,1,0.446400,0
2022-03-24,sz.300750,509.9500,517.6800,498.3800,514.0000,515.2900,8480580,4303359299.2100,3,0.416000,1,-0.250300,0
2022-03-25,sz.300750,511.9200,518.1800,502.0000,502.0700,514.0000,9283639,4724122668.3300,3,0.455400,1,-2.321000,0
2022-03-28,sz.300750,508.8800,508.8800,478.0800,487.0000,502.0700,14946512,7277413365.9500,3,0.733200,1,-3.001600,0
2022-03-29,sz.300750,487.0000,500.0000,482.0000,486.9000,487.0000,11235947,5508775198.9200,3,0.551100,1,-0.020500,0
2022-03-30,sz.300750,492.0000,519.0000,492.0000,519.0000,486.9000,16216979,8276504323.9700,3,0.795500,1,6.592700,0
2022-03-31,sz.300750,515.1500,518.0000,503.1500,512.3000,519.0000,9623922,4899473611.9600,3,0.472100,1,-1.290900,0
2022-04-01,sz.300750,508.0000,524.5000,505.1300,518.9000,512.3000,9518241,4923473198.4900,3,0.466900,1,1.288300,0
2022-04-06,sz.300750,516.5200,518.0000,503.0000,508.1700,518.9000,8542810,4336158375.4500,3,0.419000,1,-2.067800,0
2022-04-07,sz.300750,500.5500,505.0000,487.0500,495.2200,508.1700,11958082,5909983777.6400,3,0.586600,1,-2.548400,0
2022-04-08,sz.300750,492.7000,504.8700,489.0000,495.0000,495.2200,9357130,4635752788.2900,3,0.459000,1,-0.044400,0
2022-04-11,sz.300750,475.2700,478.0000,452.1000,459.0000,495.0000,20738205,9541686135.0400,3,1.017200,1,-7.272700,0
2022-04-12,sz.300750,460.7700,472.7800,460.5000,472.0000,459.0000,12498201,5825410117.3200,3,0.613100,1,2.832200,0
2022-04-13,sz.300750,465.8900,481.8000,462.0000,466.0000,472.0000,9523122,4479994702.5300,3,0.467100,1,-1.271200,0
2022-04-14,sz.300750,475.0000,476.0000,454.0000,459.8000,466.0000,13752370,6360122750.6000,3,0.674600,1,-1.330500,0
2022-04-15,sz.300750,451.1400,456.9900,432.7700,450.8600,459.8000,19989104,8854163487.9400,3,0.980500,1,-1.944300,0
2022-04-18,sz.300750,442.0000,451.9800,435.3000,451.0000,450.8600,11957617,5318801159.4100,3,0.586500,1,0.031100,0
2022-04-19,sz.300750,450.4600,459.5800,438.4500,440.2600,451.0000,14382133,6429594317.7500,3,0.705500,1,-2.381400,0
2022-04-20,sz.300750,439.0100,443.0000,405.7800,407.0000,440.2600,31199615,12923538889.3700,3,1.530400,1,-7.554600,0
2022-04-21,sz.300750,411.8800,417.5000,398.9000,409.1100,407.0000,21116568,8609961842.9600,3,1.035800,1,0.518400,0
2022-04-22,sz.300750,408.0000,423.1800,405.0000,415.3400,409.1100,20136651,8387810458.1400,3,0.987700,1,1.522800,0
2022-04-25,sz.300750,397.8000,406.1000,390.0000,390.1000,415.3400,21316508,8439172173.3100,3,1.045600,1,-6.076900,0
2022-04-26,sz.300750,386.1100,392.0000,377.0000,377.0000,390.1000,18510510,7103865395.4100,3,0.908000,1,-3.358100,0
2022-04-27,sz.300750,367.0000,408.7600,366.7400,407.0500,377.0000,31612406,12266669602.1300,3,1.550600,1,7.970800,0
2022-04-28,sz.300750,399.9800,402.5000,382.0000,387.5000,407.0500,25917727,10137614863.2800,3,1.271300,1,-4.802800,0
2022-04-29,sz.300750,394.0000,409.9800,375.0200,409.3500,387.5000,33647657,13205553635.4100,3,1.650500,1,5.638700,0
2022-05-05,sz.300750,365.0000,385.2800,353.0000,376.0000,409.3500,60277207,22255526266.5800,3,2.956700,1,-8.147100,0
2022-05-06,sz.300750,362.0000,386.7300,361.8200,375.9900,376.0000,24080095,9064522986.7800,3,1.181200,1,-0.002700,0
2022-05-09,sz.300750,374.0000,376.9600,363.7100,368.5000,375.9900,16668032,6152776454.9200,3,0.817600,1,-1.992100,0
2022-05-10,sz.300750,359.3000,385.0000,357.1400,379.1700,368.5000,24437791,9143581643.0300,3,1.198700,1,2.895500,0
2022-05-11,sz.300750,379.9700,418.7800,379.5000,409.7500,379.1700,31753974,12827256128.6100,3,1.557600,1,8.065000,0
2022-05-12,sz.300750,404.4000,409.2000,397.8800,403.5100,409.7500,13420805,5425822344.4300,3,0.658300,1,-1.522900,0
2022-05-13,sz.300750,407.0000,418.4500,400.5100,414.8000,403.5100,14854635,6105079498.1600,3,0.728600,1,2.797900,0
2022-05-16,sz.300750,416.9900,427.8000,407.0100,407.0100,414.8000,14387809,5996721399.5600,3,0.705700,1,-1.878000,0
2022-05-17,sz.300750,409.9800,424.5800,408.2500,422.5600,407.0100,13889853,5834497816.1300,3,0.681300,1,3.820500,0
2022-05-18,sz.300750,424.4400,426.0000,414.4400,419.0000,422.5600,10712014,4495183512.1400,3,0.525400,1,-0.842500,0
2022-05-19,sz.300750,414.4500,421.9000,408.6600,419.0000,419.0000,12632956,5249401699.0800,3,0.619700,1,0.000000,0
2022-05-20,sz.300750,428.0000,432.0000,417.5000,426.9000,419.0000,15826754,6751273074.2400,3,0.776300,1,1.885400,0
2022-05-23,sz.300750,426.9000,426.9000,410.0000,416.7000,426.9000,13791772,5750871726.5100,3,0.676500,1,-2.389300,0
2022-05-24,sz.300750,413.6600,413.6700,401.8300,402.0400,416.7000,15012680,6109883602.3800,3,0.736400,1,-3.518100,0
2022-05-25,sz.300750,404.5000,406.0600,394.5000,398.9800,402.0400,13934882,5567079615.2800,3,0.683500,1,-0.761100,0
2022-05-26,sz.300750,398.4900,401.8300,388.8800,390.0100,398.9800,14059810,5535883498.8900,3,0.689700,1,-2.248200,0
2022-05-27,sz.300750,396.0000,409.1400,392.1300,394.4000,390.0100,18780191,7541807254.3700,3,0.921200,1,1.125600,0
2022-05-30,sz.300750,402.2900,407.2000,398.8000,401.8000,394.4000,12529544,5046715321.4100,3,0.614600,1,1.876300,0
2022-05-31,sz.300750,399.9000,411.9900,393.5000,408.0000,401.8000,17799522,7205121141.2700,3,0.873100,1,1.543100,0
2022-06-01,sz.300750,410.1000,431.0000,406.0000,425.0300,408.0000,19178459,8078892455.6800,3,0.940700,1,4.174000,0
2022-06-02,sz.300750,422.7800,443.7800,421.0100,436.8000,425.0300,17447774,7640886792.4500,3,0.855800,1,2.769200,0
2022-06-06,sz.300750,437.0000,469.0100,437.0000,465.9900,436.8000,19037806,8745175350.1500,3,0.933800,1,6.682700,0
2022-06-07,sz.300750,465.1900,466.9900,450.8000,459.0000,465.9900,12759509,5850493850.2000,3,0.625900,1,-1.500000,0
2022-06-08,sz.300750,456.0000,460.0000,425.9900,460.0000,459.0000,40541428,17870045928.1900,3,1.988600,1,0.217900,0
2022-06-09,sz.300750,445.0100,448.0000,430.5000,431.3500,460.0000,20255738,8867551604.3900,3,0.993600,1,-6.228300,0
2022-06-10,sz.300750,427.9700,455.8000,427.9700,454.0000,431.3500,24766336,11049948030.4300,3,1.214800,1,5.251000,0
2022-06-13,sz.300750,444.0100,454.1800,438.2600,443.0300,454.0000,18621582,8285211256.4700,3,0.913400,1,-2.416300,0
2022-06-14,sz.300750,438.2200,442.6000,428.7000,441.8200,443.0300,17481068,7624999753.2600,3,0.857500,1,-0.273100,0
2022-06-15,sz.300750,452.0000,478.0000,446.1100,465.6600,441.8200,37861947,17488407041.3200,3,1.857200,1,5.395900,0
2022-06-16,sz.300750,466.0000,474.1100,454.5100,460.3000,465.6600,24020226,11103375000.0600,3,1.178200,1,-1.151100,0
2022-06-17,sz.300750,452.3000,490.6800,451.2200,486.0600,460.3000,28293869,13595198657.5900,3,1.387900,1,5.596400,0
2022-06-20,sz.300750,493.8300,516.1100,493.8300,506.5200,486.0600,25114285,12753850232.8900,3,1.231900,1,4.209400,0
2022-06-21,sz.300750,504.0000,512.8800,496.1100,507.8500,506.5200,14566608,7338298827.8500,3,0.714500,1,0.262600,0
2022-06-22,sz.300750,514.0000,522.2500,506.9000,507.0000,507.8500,14663173,7542601018.5500,3,0.719300,1,-0.167400,0
2022-06-23,sz.300750,515.0000,536.9700,511.8800,536.9700,507.0000,17713862,9275986878.0600,3,0.868900,1,5.911200,0
2022-06-24,sz.300750,548.0000,563.5000,529.7900,563.5000,536.9700,19301235,10593589950.8800,3,0.946800,1,4.940700,0
2022-06-27,sz.300750,563.9900,564.9700,544.9900,549.0000,563.5000,16623983,9200423080.1600,3,0.815400,1,-2.573200,0
2022-06-28,sz.300750,545.0000,549.3600,525.1000,544.0000,549.0000,18643267,9996283502.4100,3,0.914500,1,-0.910700,0
2022-06-29,sz.300750,532.9900,542.5000,525.9900,532.5400,544.0000,14582986,7781239268.3000,3,0.715300,1,-2.106600,0
2022-06-30,sz.300750,532.5200,539.8000,526.6700,534.0000,532.5400,13076119,6974435836.0100,3,0.641400,1,0.274200,0
2022-07-01,sz.300750,532.9800,536.0000,517.7000,522.6400,534.0000,12292780,6449278118.4000,3,0.603000,1,-2.127300,0
2022-07-04,sz.300750,510.0100,525.6700,510.0000,522.0000,522.6400,12193209,6343210119.7000,3,0.598100,1,-0.122500,0
2022-07-05,sz.300750,524.5000,536.1700,512.6800,523.8700,522.0000,15459404,8098493521.1200,3,0.758300,1,0.358200,0
2022-07-06,sz.300750,527.1100,533.4800,514.5800,522.0000,523.8700,13081352,6860550182.0400,3,0.641700,1,-0.357000,0
2022-07-07,sz.300750,531.8500,554.5500,531.0000,550.0000,522.0000,24601436,13437832045.4900,3,1.206700,1,5.364000,0
2022-07-08,sz.300750,555.0000,564.9700,535.2300,541.0000,550.0000,16577009,9078792373.0300,3,0.813100,1,-1.636400,0
2022-07-11,sz.300750,534.2400,535.5000,516.3000,518.5000,541.0000,13807042,7190790421.8400,3,0.677300,1,-4.159000,0
2022-07-12,sz.300750,519.0000,525.3000,499.6200,503.6900,518.5000,15130247,7699493189.2800,3,0.742200,1,-2.856300,0
2022-07-13,sz.300750,508.3000,543.2300,501.7700,539.0000,503.6900,24564472,12933672939.7600,3,1.204900,1,7.010300,0
2022-07-14,sz.300750,535.5000,562.0000,530.2500,556.0100,539.0000,19955644,10980995202.0900,3,0.978900,1,3.155800,0
2022-07-15,sz.300750,549.5000,563.4500,533.0000,533.0000,556.0100,15862819,8689665142.0100,3,0.778100,1,-4.138400,0
2022-07-18,sz.300750,542.0000,552.0500,530.3500,551.6600,533.0000,14371055,7799775032.0000,3,0.704900,1,3.500900,0
2022-07-19,sz.300750,550.5600,550.5600,524.0000,524.6100,551.6600,16308711,8687404438.9800,3,0.800000,1,-4.903400,0
2022-07-20,sz.300750,529.9800,535.1400,522.8600,526.0000,524.6100,7835906,4141353786.4800,3,0.384400,1,0.265000,0
2022-07-21,sz.300750,523.0000,538.0500,518.2200,521.0000,526.0000,8807088,4636560562.4100,3,0.432000,1,-0.950600,0
2022-07-22,sz.300750,537.7200,543.9900,526.0400,532.0000,521.0000,14281747,7665508992.9000,3,0.700500,1,2.111300,0
2022-07-25,sz.300750,532.0000,533.9500,519.0000,521.7500,532.0000,8648858,4524233836.3200,3,0.424200,1,-1.926700,0
2022-07-26,sz.300750,521.7800,528.0000,515.2500,522.0000,521.7500,7969269,4162433402.1400,3,0.390900,1,0.047900,0
2022-07-27,sz.300750,521.5000,522.1000,511.2000,515.2000,522.0000,9335528,4814402385.8800,3,0.457900,1,-1.302700,0
2022-07-28,sz.300750,518.5000,526.7000,513.0200,515.6000,515.2000,9267516,4813731200.9900,3,0.454600,1,0.077600,0
2022-07-29,sz.300750,523.9500,524.0000,503.1100,508.6000,515.6000,11912482,6111548922.4600,3,0.584300,1,-1.357600,0
2022-08-01,sz.300750,507.8700,535.8000,504.6000,534.9200,508.6000,16299226,8555439339.9500,3,0.799500,1,5.175000,0
2022-08-02,sz.300750,522.2800,532.4400,519.4500,523.8700,534.9200,12143004,6378119035.2500,3,0.595600,1,-2.065700,0
2022-08-03,sz.300750,524.0000,533.8800,498.8000,504.0000,523.8700,17025569,8730930401.2500,3,0.835100,1,-3.792900,0
2022-08-04,sz.300750,507.0000,509.0900,495.1000,500.9000,504.0000,11365073,5688825506.5300,3,0.557500,1,-0.615100,0
2022-08-05,sz.300750,500.0000,513.9000,495.0000,505.6500,500.9000,12183074,6150342343.0400,3,0.597600,1,0.948300,0
2022-08-08,sz.300750,496.0000,506.1800,489.0000,501.5000,505.6500,8964693,4476021798.2200,3,0.439700,1,-0.820700,0
2022-08-09,sz.300750,501.0000,518.6000,497.5000,511.5600,501.5000,11307870,5783358776.0000,3,0.554700,1,2.006000,0
2022-08-10,sz.300750,510.1000,512.8000,500.0000,503.9800,511.5600,8049083,4052412586.0900,3,0.394800,1,-1.481700,0
2022-08-11,sz.300750,504.1400,513.0200,494.0000,510.0000,503.9800,9800710,4937131682.2200,3,0.480700,1,1.194500,0
2022-08-12,sz.300750,510.2000,512.0000,497.9200,502.0000,510.0000,7383805,3710909399.3800,3,0.362200,1,-1.568600,0
2022-08-15,sz.300750,504.8900,523.0000,502.8800,516.1000,502.0000,13757541,7097079971.6600,3,0.674800,1,2.808800,0
2022-08-16,sz.300750,519.9000,538.0000,518.1800,523.8000,516.1000,16097367,8515873353.3700,3,0.789600,1,1.492000,0
2022-08-17,sz.300750,527.4800,549.9700,523.9800,547.0000,523.8000,18350657,9888546881.2000,3,0.900100,1,4.429200,0
2022-08-18,sz.300750,547.0000,560.0000,542.4500,544.8000,547.0000,14280044,7867922329.7300,3,0.700500,1,-0.402200,0
2022-08-19,sz.300750,549.0000,549.6900,530.0200,532.0000,544.8000,10769608,5767786048.9700,3,0.528300,1,-2.349500,0
2022-08-22,sz.300750,534.0000,555.6600,527.2000,551.5300,532.0000,14305361,7811232130.1600,3,0.701700,1,3.671100,0
2022-08-23,sz.300750,549.9800,564.6600,545.4500,556.8900,551.5300,13156177,7304906011.2400,3,0.666000,1,0.971800,0
2022-08-24,sz.300750,573.0300,575.0000,522.0000,524.0000,556.8900,30068394,16294721095.1300,3,1.522100,1,-5.906000,0
2022-08-25,sz.300750,525.0000,526.5300,505.0900,514.0000,524.0000,18017523,9216432421.8600,3,0.912100,1,-1.908400,0
2022-08-26,sz.300750,513.0000,518.9800,503.0000,506.7800,514.0000,12216984,6216728234.8800,3,0.618400,1,-1.404700,0
2022-08-29,sz.300750,502.9900,506.7800,496.3200,502.0000,506.7800,11260993,5635359010.1200,3,0.570100,1,-0.943200,0
2022-08-30,sz.300750,502.0000,502.0000,485.8000,491.5000,502.0000,15616079,7672805176.8300,3,0.790500,1,-2.091600,0
2022-08-31,sz.300750,481.6900,489.8000,474.5200,483.0000,491.5000,17450158,8386004449.6000,3,0.883400,1,-1.729400,0
2022-09-01,sz.300750,480.0000,485.0000,466.6600,467.5400,483.0000,15476559,7331268725.6600,3,0.783500,1,-3.200800,0
2022-09-02,sz.300750,474.8800,476.0000,461.7800,466.2600,467.5400,11560877,5408298592.1700,3,0.585200,1,-0.273800,0
2022-09-05,sz.300750,462.0100,472.0000,459.0100,468.3600,466.2600,9110009,4237267562.7800,3,0.461200,1,0.450400,0
2022-09-06,sz.300750,468.0000,468.3600,443.8800,455.2000,468.3600,27524567,12407748956.2200,3,1.393300,1,-2.809800,0
2022-09-07,sz.300750,451.4900,476.4900,450.0000,473.9200,455.2000,21677712,10095265237.2300,3,1.097400,1,4.112500,0
2022-09-08,sz.300750,468.3500,471.0000,448.5000,449.5000,473.9200,21552631,9838886096.7000,3,1.091000,1,-5.152800,0
2022-09-09,sz.300750,452.6000,454.4300,446.5000,452.2200,449.5000,12246752,5523516959.1500,3,0.620000,1,0.605100,0
2022-09-13,sz.300750,459.0000,460.2000,446.8500,456.9100,452.2200,10202890,4632953568.3200,3,0.516500,1,1.037100,0
2022-09-14,sz.300750,450.0000,453.0000,428.2800,434.3000,456.9100,25893786,11348915618.3600,3,1.310800,1,-4.948500,0
2022-09-15,sz.300750,434.3000,435.0000,411.2000,414.3500,434.3000,25383594,10651219569.9900,3,1.285000,1,-4.593600,0
2022-09-16,sz.300750,414.3000,418.3000,409.0000,410.0000,414.3500,14963208,6192462419.5200,3,0.757500,1,-1.049800,0
2022-09-19,sz.300750,409.6300,421.6000,409.0400,413.6700,410.0000,13964359,5802232517.5100,3,0.705700,1,0.895100,0
2022-09-20,sz.300750,418.0000,430.0000,415.0000,421.0100,413.6700,16569030,7024157606.9000,3,0.837300,1,1.774400,0
2022-09-21,sz.300750,417.0000,423.4600,413.3700,420.3000,421.0100,8809861,3695152639.3600,3,0.445200,1,-0.168600,0
2022-09-22,sz.300750,415.3000,420.0000,406.0000,414.9900,420.3000,9642094,3992662500.7700,3,0.487300,1,-1.263400,0
2022-09-23,sz.300750,415.9600,424.8000,410.0500,417.3400,414.9900,12018488,5009444372.5100,3,0.607400,1,0.566300,0
2022-09-26,sz.300750,413.0400,435.0000,413.0400,428.6600,417.3400,18835151,8081168715.1100,3,0.951000,1,2.712400,0
2022-09-27,sz.300750,433.8900,435.3300,423.0100,429.5000,428.6600,11561928,4948766642.9500,3,0.583700,1,0.196000,0
2022-09-28,sz.300750,427.0000,428.8300,412.7900,416.7900,428.8500,10697441,4464647185.6100,3,0.540100,1,-2.812200,0
2022-09-29,sz.300750,424.2200,425.5000,415.0800,419.0000,416.7900,8894778,3723447020.5900,3,0.449100,1,0.530200,0
2022-09-30,sz.300750,419.2800,420.2000,400.5000,400.8900,419.0000,11814011,4808089720.0000,3,0.596500,1,-4.322200,0
2022-10-10,sz.300750,402.0000,404.5000,391.2300,392.8600,400.8900,11465353,4534844088.0900,3,0.578900,1,-2.003000,0
2022-10-11,sz.300750,404.0000,416.3000,402.8900,416.3000,392.8600,18444138,7582938837.5100,3,0.931200,1,5.966500,0
2022-10-12,sz.300750,416.0000,438.2800,413.4900,437.8300,416.3000,18514747,7894831669.6100,3,0.934800,1,5.171800,0
2022-10-13,sz.300750,434.0000,438.2800,429.0100,432.0000,437.8300,10443411,4521426256.2200,3,0.527300,1,-1.331600,0
2022-10-14,sz.300750,438.0000,442.3400,428.5800,436.9100,432.0000,13565344,5900627937.7100,3,0.684900,1,1.136600,0
2022-10-17,sz.300750,433.0000,433.0000,420.7500,429.3500,436.9100,10537258,4492096854.7700,3,0.532000,1,-1.730300,0
2022-10-18,sz.300750,433.0300,438.8800,428.4400,429.5400,429.3500,9101920,3937490986.7300,3,0.459500,1,0.044300,0
2022-10-19,sz.300750,430.0200,442.0000,429.6800,431.3400,429.5400,12333044,5381599273.5300,3,0.622700,1,0.419100,0
2022-10-20,sz.300750,420.2800,423.6700,404.0000,415.0000,431.3400,17120183,7066412982.9800,3,0.864400,1,-3.788200,0
2022-10-21,sz.300750,408.0000,416.9600,407.2000,413.0000,415.0000,8259882,3412503680.6500,3,0.417000,1,-0.481900,0
2022-10-24,sz.300750,406.6200,414.0000,399.0100,404.0200,413.0000,14532727,5885833135.5100,3,0.733700,1,-2.174300,0
2022-10-25,sz.300750,403.0000,408.0700,391.9800,401.7000,404.0200,14039050,5599142147.2000,3,0.708800,1,-0.574200,0
2022-10-26,sz.300750,405.0000,408.5600,398.0800,401.0600,401.7000,14072386,5666134368.6400,3,0.710500,1,-0.159300,0
2022-10-27,sz.300750,398.0000,402.0700,390.0000,390.3000,401.0600,15281736,6026009209.1000,3,0.771500,1,-2.682900,0
2022-10-28,sz.300750,385.3000,387.5000,365.0000,365.5000,390.3000,24071225,8960919232.8900,3,1.215300,1,-6.354100,0
2022-10-31,sz.300750,360.0000,380.2200,356.5800,372.8800,365.5000,16554600,6168694636.8100,3,0.835800,1,2.019200,0
2022-11-01,sz.300750,376.5000,388.8800,368.1200,386.2000,372.8800,19916486,7598072350.3900,3,1.005500,1,3.572200,0
2022-11-02,sz.300750,385.0000,396.3900,380.0100,391.5000,386.2000,14266969,5554821785.3400,3,0.720300,1,1.372300,0
2022-11-03,sz.300750,390.0000,394.0000,381.0300,384.1200,391.5000,14717451,5672637394.2900,3,0.743100,1,-1.885100,0
2022-11-04,sz.300750,385.8000,408.3100,384.0000,404.4000,384.1200,20971141,8386135000.9500,3,1.057900,1,5.279600,0
2022-11-07,sz.300750,408.0000,414.5400,405.0000,410.5000,404.4000,14778112,6063354150.1000,3,0.745500,1,1.508400,0
2022-11-08,sz.300750,410.5000,422.8000,403.5000,409.8000,410.5000,12080878,4982583901.0600,3,0.609400,1,-0.170500,0
2022-11-09,sz.300750,406.0000,407.5800,395.0000,397.0600,409.8000,10941091,4370881066.7200,3,0.551900,1,-3.108800,0
2022-11-10,sz.300750,393.0000,394.0000,384.0000,385.3000,397.0600,12924178,4995761138.0300,3,0.652000,1,-2.961800,0
2022-11-11,sz.300750,401.0000,405.6900,394.2200,402.4800,385.3000,19481969,7814365728.9600,3,0.982800,1,4.458900,0
2022-11-14,sz.300750,404.1000,408.0000,385.5500,387.1800,402.4800,18481701,7242184171.9400,3,0.932300,1,-3.801400,0
2022-11-15,sz.300750,388.1600,397.4800,378.0000,396.1800,387.1800,17273987,6711717380.4500,3,0.871400,1,2.324500,0
2022-11-16,sz.300750,393.0100,394.1800,383.2800,384.0700,396.1800,13603663,5261351647.1500,3,0.686200,1,-3.056700,0
2022-11-17,sz.300750,381.6200,381.9900,370.0100,375.1200,384.0700,14217164,5314975792.2800,3,0.717200,1,-2.330300,0
2022-11-18,sz.300750,378.0000,387.0000,371.0000,380.7900,375.1200,16407334,6269734685.9900,3,0.827700,1,1.511500,0
2022-11-21,sz.300750,375.1200,385.8500,374.3000,382.4000,380.7900,8038709,3060476255.9800,3,0.405400,1,0.422800,0
2022-11-22,sz.300750,380.0000,382.8700,373.0000,375.0000,382.4000,9836241,3701483129.4300,3,0.496100,1,-1.935100,0
2022-11-23,sz.300750,375.0000,382.8900,373.5000,379.5200,375.0000,8829427,3343581161.4300,3,0.445300,1,1.205300,0
2022-11-24,sz.300750,383.1200,383.2200,375.0100,376.6200,379.5200,8546530,3229088100.3000,3,0.431100,1,-0.764100,0
2022-11-25,sz.300750,373.0600,375.0000,371.0000,372.2000,376.6200,6138945,2286870202.5700,3,0.309600,1,-1.173600,0
2022-11-28,sz.300750,365.0000,372.3100,360.0200,370.3100,372.2000,11114051,4052491291.7700,3,0.560500,1,-0.507800,0
2022-11-29,sz.300750,372.0100,381.4000,367.5000,377.9000,370.3100,11717222,4394005281.6800,3,0.591000,1,2.049600,0
2022-11-30,sz.300750,379.0000,385.0000,372.1700,385.0000,377.9000,14041956,5331830945.8400,3,0.708200,1,1.878800,0
2022-12-01,sz.300750,397.1500,402.1500,394.9200,395.2500,385.0000,20937498,8341109690.9300,3,1.056000,1,2.662300,0
2022-12-02,sz.300750,397.0000,399.2900,391.8000,391.8800,395.2500,8292566,3280784282.2100,3,0.418200,1,-0.852600,0
2022-12-05,sz.300750,391.8800,396.8700,388.0000,392.3100,391.8800,12098474,4739442183.9700,3,0.610200,1,0.109700,0
2022-12-06,sz.300750,389.1200,404.0400,389.0000,400.0200,392.3100,13661164,5426417622.5500,3,0.689000,1,1.965300,0
2022-12-07,sz.300750,400.0000,421.6800,399.0000,418.3100,400.0200,24410839,10135126000.4700,3,1.231200,1,4.572300,0
2022-12-08,sz.300750,418.3200,425.0000,414.0100,420.4700,418.3100,10433749,4388660430.7700,3,0.526200,1,0.516400,0
2022-12-09,sz.300750,421.5800,425.7000,420.5000,424.6000,420.4700,9353940,3960316858.9000,3,0.471800,1,0.982200,0
2022-12-12,sz.300750,421.1000,423.5300,414.1400,414.3500,424.6000,8789953,3671244196.2300,3,0.443300,1,-2.414000,0
2022-12-13,sz.300750,415.0000,415.9000,402.0500,405.4100,414.3500,11270707,4592141157.8600,3,0.568400,1,-2.157600,0
2022-12-14,sz.300750,410.0000,411.9500,399.2800,402.3000,405.4100,9197282,3697346495.0100,3,0.463900,1,-0.767100,0
2022-12-15,sz.300750,402.1100,424.1700,401.0000,423.8000,402.3000,17298775,7174962345.0400,3,0.872500,1,5.344300,0
2022-12-16,sz.300750,418.5100,422.8000,413.8800,418.0100,423.8000,8942249,3733194675.7600,3,0.451000,1,-1.366200,0
2022-12-19,sz.300750,419.0000,430.1000,418.0600,420.4000,418.0100,10105860,4284899628.3500,3,0.509700,1,0.571800,0
2022-12-20,sz.300750,420.0000,420.6000,409.0000,409.5200,420.4000,8120795,3362795549.3100,3,0.409600,1,-2.588000,0
2022-12-21,sz.300750,410.0000,412.4700,404.5100,406.8200,409.5200,5403052,2201256399.9100,3,0.272500,1,-0.659300,0
2022-12-22,sz.300750,410.9900,410.9900,400.0000,402.0000,406.8200,7390460,2976952976.8300,3,0.372700,1,-1.184800,0
2022-12-23,sz.300750,396.9000,402.8300,394.1000,398.4800,402.0000,7385760,2939594065.5400,3,0.372500,1,-0.875600,0
2022-12-26,sz.300750,398.4800,407.2500,391.1000,403.9200,398.4800,11512345,4606937089.5600,3,0.580600,1,1.365200,0
2022-12-27,sz.300750,402.2300,405.9900,396.6600,403.5700,403.9200,8139710,3268646818.5400,3,0.410500,1,-0.086700,0
2022-12-28,sz.300750,398.0600,398.3000,380.2800,394.0000,403.5700,18529322,7206541527.1900,3,0.934500,1,-2.371300,0
2022-12-29,sz.300750,391.0000,397.8000,390.4000,393.9600,394.0000,9897472,3909060455.9100,3,0.499200,1,-0.010200,0
2022-12-30,sz.300750,398.5000,402.0000,393.0000,393.4200,393.9600,7405249,2943110661.9100,3,0.373500,1,-0.137100,0
2023-01-03,sz.300750,392.0000,392.5700,381.7200,389.6400,393.4200,10482036,4056787273.5000,3,0.528700,1,-0.960800,0
2023-01-04,sz.300750,386.5000,387.0000,382.0500,384.0100,389.6400,19602262,7527791631.3600,3,0.936800,1,-1.444900,0
2023-01-05,sz.300750,388.0000,410.1700,385.0100,407.5100,384.0100,26043260,10371713857.9700,3,1.244600,1,6.119600,0
2023-01-06,sz.300750,406.0000,424.9800,404.0600,416.6600,407.5100,18392495,7641585134.1500,3,0.879000,1,2.245300,0
2023-01-09,sz.300750,422.8800,422.8800,414.0000,416.6000,416.6600,12840302,5373244035.5600,3,0.613600,1,-0.014400,0
2023-01-10,sz.300750,417.6600,435.0000,413.3000,432.0000,416.6000,18260652,7781973489.7500,3,0.872700,1,3.696600,0
2023-01-11,sz.300750,430.5000,436.0000,424.0000,427.8600,432.0000,12241806,5252326720.8500,3,0.585000,1,-0.958300,0
2023-01-12,sz.300750,432.0000,438.7800,429.6800,433.5000,427.8600,11136798,4837460192.5700,3,0.532200,1,1.318200,0
2023-01-13,sz.300750,444.0000,452.5200,430.0000,439.5000,433.5000,20757496,9140635813.6500,3,0.992000,1,1.384100,0
2023-01-16,sz.300750,438.5000,449.5000,435.1100,446.6300,439.5000,16809099,7451169294.7100,3,0.803300,1,1.622300,0
2023-01-17,sz.300750,446.9300,451.8700,443.6100,445.6100,446.6300,9895801,4416180657.6200,3,0.472900,1,-0.228400,0
2023-01-18,sz.300750,448.5100,450.8800,443.1100,448.5000,445.6100,7344325,3292955688.4600,3,0.351000,1,0.648500,0
