date,corr_dim_raw,corr_dim_scaled,lyap_raw,lyap_scaled,ret_raw,ret_scaled,macd_raw,macd_scaled,rsi_raw,rsi_scaled
2022-11-08,9.38370429247405,1.7658236635115834,0.041984490661804694,-0.20592134368457893,-0.007565698449928538,-0.491146138763153,14.990881740002905,1.1523025355109682,46.207496376206464,-0.40201691549034196
2022-11-09,9.426264754702103,1.7817477659848648,0.0417648795353945,-0.24317959781898318,-0.007649600263599023,-0.4964187898954757,15.138948664439603,1.1636803660968333,44.20472666691984,-0.5571247260624738
2022-11-10,9.43879185257826,1.7864348107167538,0.04175449345652317,-0.24494165410626384,-1.4301317825587348e-05,-0.016592837739482873,14.989919007685813,1.1522285567662547,44.20088423412738,-0.5574223096213551
2022-11-11,9.447083226209651,1.789537048719787,0.041757236477679455,-0.24447628524719245,0.03135644515733757,1.9548425185175,19.591224173200345,1.5058042850814084,53.827617775256684,0.188135981779874
2022-11-14,9.442943495848727,1.7879881583405923,0.04178101014913522,-0.24044294910760078,0.008008830497950122,0.48760573917526223,23.21556667921289,1.7843077737939759,55.95902743274996,0.3532065257735902
2022-11-15,9.442943495848727,1.7879881583405923,0.041846925257246204,-0.22926008287745978,0.017738155202797645,1.099026788107799,27.591513115299044,2.1205663770709977,60.37817564103985,0.6954547633034835
2022-11-16,9.438791852578266,1.7864348107167558,0.04193407393326079,-0.21447482326195433,-0.004202728272667553,-0.2798066249030309,28.555740804091187,2.1946600298635737,58.86094962303191,0.5779506864717489
2022-11-17,9.479780264029099,1.801770726493767,0.042030067374884635,-0.19818899976238855,-0.005014910555286568,-0.3308466876235116,27.136095140969953,2.0855709276997945,57.02790586281601,0.4359875825703682
2022-11-18,9.48784003382305,1.8047863093467496,0.04213305856277122,-0.18071596952659263,-0.005209331454813003,-0.3430647021239048,24.207362716217744,1.8605198470014395,55.11753065214358,0.2880354166649722
2022-11-21,9.487840033823057,1.8047863093467522,0.0422239475446464,-0.1652961461320454,-0.012589740039843927,-0.8068725506133265,19.24665085808565,1.4793264148973688,50.73341353941107,-0.051499779765561
2022-11-22,9.48784003382305,1.8047863093467496,0.04230806528626047,-0.1510251014655049,0.006535558058503527,0.3950207132236639,16.314182367930044,1.2539882456451097,52.82482631230498,0.1104731393883407
2022-11-23,9.49984588708321,1.8092783291131127,0.04234034323902907,-0.1455489665043627,0.0016495011709760509,0.08796568957668463,13.983866172017429,1.0749209557053725,53.36511941892105,0.15231703209644656
2022-11-24,9.511752653767378,1.8137332753913789,0.04227454429112944,-0.15671212550588728,-0.005917321678980197,-0.3875570115725359,10.89990550260236,0.8379417507710724,51.10859053837123,-0.022443576940093857
2022-11-25,9.519636252843211,1.8166829435333545,0.04214034710445926,-0.1794794277223533,0.00949679568564177,0.5811141031607135,9.969957276904024,0.7664822171454851,54.44396213548553,0.23586978953135504
2022-11-28,9.519636252843211,1.8166829435333545,0.04197197905065316,-0.20804400839439838,-0.016240440736151676,-1.0362939459094564,6.265223122855183,0.48180123433452077,48.38539238029694,-0.23334615954576846
2022-11-29,9.519636252843217,1.8166829435333565,0.041790594253983404,-0.23881695219241034,0.04074893931368237,2.5450960873292994,10.26239103632567,0.7889535542448763,60.43093960992683,0.6995411560890377
2022-11-30,9.554588851677636,1.829760545053857,0.0416308883875762,-0.2659119443934914,-0.00046303501325129507,-0.04479265993391127,12.131844797138742,0.9326070289122255,60.255369816613715,0.6859438632414745
2022-12-01,9.554588851677636,1.829760545053857,0.04159995317007489,-0.2711602768172962,0.009417246956486932,0.5761150134092051,14.19297520005589,1.0909894132899947,62.64318694886725,0.8708723079413877
2022-12-02,9.554588851677636,1.829760545053857,0.04158092260466436,-0.2743889185258335,-0.006325592230812852,-0.41321400387390445,13.601127146247636,1.0455103374300567,60.030271878593716,0.6685107813605727
2022-12-05,9.60733031374961,1.8494938938630066,0.04161624301078875,-0.26839661436062995,0.023260179498997013,1.4460479832921862,16.331943713502973,1.2553530715957708,65.73781750055171,1.1105410862216318
2022-12-06,9.60733031374961,1.8494938938630066,0.04161345371853221,-0.2688698333702863,0.0032467547059269637,0.18834207348586926,17.593713320147554,1.3523105850810548,66.46720014069223,1.16702933040514
2022-12-07,9.629356620079614,1.8577350909916335,0.041427446034359376,-0.3004270758522482,-0.005302530989775876,-0.34892165100326866,16.366936081343905,1.2580419721358953,64.0707279761074,0.9814305824201752
2022-12-08,9.629356620079609,1.8577350909916315,0.04156030184515213,-0.2778873455450368,0.000841651413300724,0.0371978962095205,14.657033048608849,1.1266487720763243,64.290319478535,0.998437209294875
2022-12-09,9.636624620543648,1.8604544313865987,0.04180392740943067,-0.23655490790445483,0.012582098829090956,0.7750041563216146,14.716826524986054,1.1312434514549092,67.50883559799564,1.2477005101456118
2022-12-12,9.636624620543653,1.8604544313866007,0.042015836383586594,-0.20060336691688568,-0.012191811845380636,-0.7818655042417162,11.596166584894256,0.8914441833230167,61.70427443950131,0.7981566766976883
2022-12-13,9.64745842645492,1.8645079267312292,0.04210075265939928,-0.18619684646369677,0.0011065182575513016,0.05384295315354991,8.9013462402634,0.6843674883946984,62.02167652122329,0.8227384055597995
2022-12-14,9.654636028527966,1.8671934443440592,0.04223481470796878,-0.16345247118076317,0.0035309480590188865,0.20620166840313453,7.009757372414086,0.5390130970721508,63.07580878189417,0.904377420893395
2022-12-15,9.654636028527966,1.8671934443440592,0.04230892013828978,-0.15088007104434198,-0.004170698518378309,-0.27779377544444267,4.387005524970171,0.33747432463861265,60.92539999610566,0.737835458004642
2022-12-16,9.654636028527966,1.8671934443440592,0.04189991164930288,-0.22027064553344558,0.004885795198440866,0.2913444798786219,2.9831557118914134,0.2295990148624769,62.53724918098444,0.8626677824000788
2022-12-19,9.654636028527966,1.8671934443440592,0.04079087935685096,-0.4084241679476728,-0.01578859165167283,-1.007898342969654,-1.113507207877774,-0.08519874868840047,54.72391488767279,0.25755119316656183
2022-12-20,9.654636028527966,1.8671934443440592,0.04047147772162673,-0.4626124392372652,-0.017802095399407174,-1.1344331859126533,-6.972947221612415,-0.535452686615056,47.619874921374354,-0.2926329244981494
