date,code,close,open,high,low,volume
2012/12/3,sz50,1532.18,1544.59,1557.65,1531.58,1590000000
2012/12/4,sz50,1545.95,1529.33,1550.27,1528.28,1340000000
2012/12/5,sz50,1601.74,1544.57,1608.11,1543.26,3510000000
2012/12/6,sz50,1600.42,1599.53,1608.44,1590.04,1940000000
2012/12/7,sz50,1634.92,1602.3,1637.54,1599.67,3180000000
2012/12/10,sz50,1653.28,1642.08,1659.27,1640.56,3040000000
2012/12/11,sz50,1645.01,1648.06,1657.65,1642.94,2000000000
2012/12/12,sz50,1657.13,1645.63,1659.66,1642.79,2010000000
2012/12/13,sz50,1635.63,1651.67,1654.79,1634.63,1650000000
2012/12/14,sz50,1728.06,1637.61,1728.82,1637.61,4770000000
2012/12/17,sz50,1738.85,1732.9,1750.1,1732.64,3820000000
2012/12/18,sz50,1744.85,1734.95,1768.37,1725.56,3470000000
2012/12/19,sz50,1744.02,1740.28,1759.72,1736.47,2500000000
2012/12/20,sz50,1751.94,1735.8,1757.8,1725.85,2580000000
2012/12/21,sz50,1737.99,1753.25,1769.77,1732.99,2530000000
2012/12/24,sz50,1746.44,1733.41,1759.67,1731.84,1910000000
2012/12/25,sz50,1798.88,1739.74,1808.34,1734.6,3640000000
2012/12/26,sz50,1800.56,1796.61,1806.08,1792.86,2550000000
2012/12/27,sz50,1786.78,1805.83,1816.9,1785.86,2500000000
2012/12/28,sz50,1817.85,1789.69,1819.65,1789.42,2630000000
2012/12/31,sz50,1857.68,1821.98,1858.32,1821.98,3290000000
2013/1/4,sz50,1870.5,1885.96,1899.88,1849.78,3920000000
2013/1/7,sz50,1880.26,1865.06,1892.13,1857.28,2850000000
2013/1/8,sz50,1857.69,1879.85,1883.14,1846.29,2530000000
2013/1/9,sz50,1855.34,1851.61,1861.37,1839.01,2510000000
2013/1/10,sz50,1855.49,1854.99,1875.58,1843.35,2510000000
2013/1/11,sz50,1818.98,1857.77,1863.27,1810.84,2640000000
2013/1/14,sz50,1893.1,1811.32,1900.41,1811.07,3590000000
2013/1/15,sz50,1900.05,1892.51,1907.65,1889.69,3270000000
2013/1/16,sz50,1877,1895.23,1898.23,1851.33,3160000000
2013/1/17,sz50,1854.94,1871.64,1872.15,1844.45,2330000000
2013/1/18,sz50,1886.79,1867.76,1897.61,1854.66,2560000000
2013/1/21,sz50,1898.44,1890.85,1899,1871.67,3140000000
2013/1/22,sz50,1898.5,1895,1917.46,1878.45,4130000000
2013/1/23,sz50,1910.14,1890.69,1911.2,1885.27,2870000000
2013/1/24,sz50,1900.18,1909.92,1961.98,1885.46,4640000000
2013/1/25,sz50,1886.45,1898.28,1905.38,1881.13,2180000000
2013/1/28,sz50,1957.39,1890.89,1958.2,1890.89,4000000000
2013/1/29,sz50,1982.62,1959.8,1993.19,1950.48,4200000000
2013/1/30,sz50,1989.32,1984.92,1991.66,1969.77,4030000000
2013/1/31,sz50,1993.25,1992.48,2000.65,1976.7,3790000000
2013/2/1,sz50,2055.72,1984.96,2058.05,1979.1,4390000000
2013/2/4,sz50,2065.39,2068.02,2087.93,2050.69,5510000000
2013/2/5,sz50,2068.95,2044.16,2076.93,2035.37,5050000000
2013/2/6,sz50,2078.49,2069.34,2088.45,2063.99,3520000000
2013/2/7,sz50,2048.58,2074.48,2077.48,2014.75,4350000000
2013/2/8,sz50,2042.42,2044.14,2061.01,2022.89,3440000000
2013/2/17,sz50,2042.42,2044.14,2061.01,2022.89,3440000000
2013/2/18,sz50,2014.58,2051.92,2055.41,2013.22,3300000000
2013/2/19,sz50,1981.07,2011.39,2018.91,1971.43,3130000000
2013/2/20,sz50,1978.3,1982.43,1984.32,1948.7,2940000000
2013/2/21,sz50,1897.9,1955.17,1955.17,1876.32,4490000000
2013/2/22,sz50,1883.48,1895.43,1902.66,1878.34,2560000000
2013/2/25,sz50,1890.76,1893.44,1912.03,1879.84,2230000000
2013/2/26,sz50,1865.13,1874.05,1916.76,1863.01,3690000000
2013/2/27,sz50,1889.48,1871.43,1907.2,1869.51,2870000000
2013/2/28,sz50,1956.61,1906.12,1957.49,1886.74,3960000000
2013/3/1,sz50,1944.42,1955.73,1963.6,1911.66,3250000000
2013/3/4,sz50,1841.62,1904.43,1904.95,1828.55,4810000000
2013/3/5,sz50,1916.71,1844.29,1917.18,1843.16,4020000000
2013/3/6,sz50,1933.7,1925.52,1943.93,1907.62,3610000000
2013/3/7,sz50,1902.37,1922.93,1937.95,1881.67,3250000000
2013/3/8,sz50,1901.48,1906.35,1917.05,1889.38,2390000000
2013/3/11,sz50,1879.82,1895.05,1899.31,1867.37,1940000000
2013/3/12,sz50,1854.62,1878.54,1900.36,1837.83,2840000000
2013/3/13,sz50,1835.61,1853.02,1860.06,1827.65,2190000000
2013/3/14,sz50,1838.36,1830.71,1850.43,1824.13,2070000000
2013/3/15,sz50,1841.32,1835.61,1894.25,1815.37,3830000000
2013/3/18,sz50,1811.24,1829.39,1841.91,1809.44,2590000000
2013/3/19,sz50,1830.96,1813.32,1836.03,1805.56,2190000000
2013/3/20,sz50,1905.76,1833.36,1905.89,1833.36,4090000000
2013/3/21,sz50,1902.29,1906.85,1912.96,1890.54,2650000000
2013/3/22,sz50,1904.46,1900.15,1913.27,1893.17,2000000000
2013/3/25,sz50,1901.93,1913.79,1927.37,1898.27,2360000000
2013/3/26,sz50,1861.26,1891.31,1894.66,1852.16,2840000000
2013/3/27,sz50,1868.44,1863.51,1891.28,1854.82,2390000000
2013/3/28,sz50,1791.64,1816.85,1816.85,1782.23,4500000000
2013/3/29,sz50,1793.19,1791.57,1797.38,1774.92,2580000000
2013/4/1,sz50,1784.07,1781.79,1796.29,1779.1,1770000000
2013/4/2,sz50,1783.22,1785.57,1805.74,1771.37,2200000000
2013/4/3,sz50,1789.67,1787.98,1805.01,1782.79,1880000000
2013/4/8,sz50,1773.1,1755.76,1775.34,1747.66,1960000000
2013/4/9,sz50,1788.63,1776.83,1800.57,1776.83,1980000000
2013/4/10,sz50,1787.93,1787.74,1794.22,1775.61,1720000000
2013/4/11,sz50,1784.13,1802.51,1808.29,1782.9,1620000000
2013/4/12,sz50,1774.5,1783.09,1794.34,1773.5,1440000000
2013/4/15,sz50,1759.8,1768.21,1777.14,1754.7,1740000000
2013/4/16,sz50,1772.64,1746.31,1774.07,1739.22,2240000000
2013/4/17,sz50,1761.62,1769.81,1774.49,1747.41,1650000000
2013/4/18,sz50,1768.15,1745.94,1772.61,1740.26,1750000000
2013/4/19,sz50,1827.98,1772.64,1836.61,1771.5,3310000000
2013/4/22,sz50,1823.95,1820.03,1830.99,1814.87,2160000000
2013/4/23,sz50,1760.68,1828.09,1828.09,1759.41,2320000000
2013/4/24,sz50,1793.88,1764.03,1809.13,1755.44,2240000000
2013/4/25,sz50,1778.29,1786.86,1800.56,1762.17,2060000000
2013/4/26,sz50,1766.04,1786.64,1793.95,1760.22,1670000000
2013/5/2,sz50,1763.05,1758.38,1766.14,1745.57,1790000000
2013/5/3,sz50,1795.49,1770.69,1821.38,1770.32,2460000000
2013/5/6,sz50,1816.6,1804.89,1826.19,1801.36,2200000000
2013/5/7,sz50,1817.92,1812.03,1824.51,1800.27,1940000000
2013/5/8,sz50,1824.38,1826.43,1842.13,1814.96,2110000000
2013/5/9,sz50,1807.86,1825.38,1826.97,1794.42,1940000000
2013/5/10,sz50,1819.12,1804.18,1823.47,1798.99,1630000000
2013/5/13,sz50,1810.72,1819.56,1823.04,1800.31,1740000000
2013/5/14,sz50,1785.57,1806.18,1807.03,1776.69,1830000000
2013/5/15,sz50,1789.43,1787.84,1795.38,1781.22,1240000000
2013/5/16,sz50,1821.45,1785.71,1822.67,1770.41,2440000000
2013/5/17,sz50,1843.81,1819.52,1849.87,1810.32,2760000000
2013/5/20,sz50,1861.25,1848.32,1877.27,1841.42,2970000000
2013/5/21,sz50,1851.08,1858.14,1863.03,1840.2,1980000000
2013/5/22,sz50,1858.2,1850.75,1862.73,1847.47,1910000000
2013/5/23,sz50,1823.74,1849.26,1855.03,1822.37,2050000000
2013/5/24,sz50,1829.14,1831.72,1842.86,1814.57,1620000000
2013/5/27,sz50,1827.26,1825.22,1838.85,1821.16,1790000000
2013/5/28,sz50,1870.09,1827.6,1870.25,1821.24,3070000000
2013/5/29,sz50,1861.7,1873.09,1882.75,1860.4,2600000000
2013/5/30,sz50,1855.46,1855.76,1866.9,1848.56,2060000000
2013/5/31,sz50,1841.37,1859.24,1865.55,1839.35,1740000000
2013/6/3,sz50,1838.64,1840.4,1854.38,1833.84,1710000000
2013/6/4,sz50,1819.5,1837.64,1837.64,1815.69,1850000000
2013/6/5,sz50,1806.82,1818.81,1820.12,1799.74,1380000000
2013/6/6,sz50,1784.7,1801.49,1803.81,1782.48,1500000000
2013/6/7,sz50,1760.22,1783.86,1793.13,1755.6,1990000000
2013/6/13,sz50,1700.8,1733.14,1733.14,1679.66,2540000000
2013/6/14,sz50,1704.15,1703.08,1706.96,1692.31,1830000000
2013/6/17,sz50,1692.48,1709.48,1712.94,1689.49,1460000000
2013/6/18,sz50,1704.22,1701.23,1711.05,1690.12,1400000000
2013/6/19,sz50,1687.61,1697.6,1697.6,1668.07,1590000000
2013/6/20,sz50,1631.55,1677.93,1677.93,1629.75,1860000000
2013/6/21,sz50,1633.16,1606.97,1645.93,1598.47,2120000000
2013/6/24,sz50,1525.17,1625.44,1625.44,1524.28,3330000000
2013/6/25,sz50,1526.8,1508.52,1529.38,1422.98,4050000000
2013/6/26,sz50,1509.68,1529.05,1529.05,1487.31,2850000000
2013/6/27,sz50,1512.2,1511.49,1530.16,1498.28,2650000000
2013/6/28,sz50,1552.38,1504.43,1562.39,1497.44,3110000000
2013/7/1,sz50,1549.37,1539.78,1551.11,1520.7,2070000000
2013/7/2,sz50,1541.34,1546.85,1551.27,1519.44,2220000000
2013/7/3,sz50,1522.91,1530.66,1530.66,1501.08,2290000000
2013/7/4,sz50,1535.32,1511.52,1550.08,1503.45,2370000000
2013/7/5,sz50,1542.05,1538.39,1556.59,1535.71,2060000000
2013/7/8,sz50,1506.73,1518.88,1528.97,1502.24,1930000000
2013/7/9,sz50,1505.3,1505.91,1513.33,1497.51,1560000000
2013/7/10,sz50,1546.74,1505.71,1547.32,1500.77,2360000000
2013/7/11,sz50,1635.66,1555.28,1653.59,1555.28,5370000000
2013/7/12,sz50,1587.59,1626.55,1634.35,1585.51,3430000000
2013/7/15,sz50,1604.66,1599.03,1631.99,1582.83,2800000000
2013/7/16,sz50,1606.34,1597.33,1606.74,1579.45,2120000000
2013/7/17,sz50,1582.14,1602.48,1612.57,1581.74,2230000000
2013/7/18,sz50,1549.35,1575.67,1583.3,1547.09,2050000000
2013/7/19,sz50,1511.4,1551.3,1557.7,1508.28,2410000000
2013/7/22,sz50,1514.05,1493.99,1515.15,1485.06,1970000000
2013/7/23,sz50,1555.84,1520.58,1569.73,1514.21,2680000000
2013/7/24,sz50,1532.35,1541.93,1550.85,1512.97,2210000000
2013/7/25,sz50,1529.3,1537.73,1548.2,1522.23,1870000000
2013/7/26,sz50,1521.61,1521.59,1529.1,1512.61,1310000000
2013/7/29,sz50,1484.21,1505.68,1505.68,1478.2,1890000000
2013/7/30,sz50,1500.94,1490.82,1524.43,1483.57,1890000000
2013/7/31,sz50,1504.17,1518.83,1535.85,1499.55,1590000000
2013/8/1,sz50,1537.81,1513.8,1541.16,1508.8,2010000000
2013/8/2,sz50,1536.5,1550.89,1558.83,1533.94,1810000000
2013/8/5,sz50,1554.19,1540.49,1554.29,1533,1530000000
2013/8/6,sz50,1556.3,1547.61,1564.48,1533.24,1950000000
2013/8/7,sz50,1551.15,1554.88,1575.69,1548.49,2160000000
2013/8/8,sz50,1544.62,1548.41,1561.34,1538.61,1510000000
2013/8/9,sz50,1553.04,1554.76,1562.25,1533.22,2170000000
2013/8/12,sz50,1610.26,1560.16,1610.81,1557.56,3680000000
2013/8/13,sz50,1619.74,1610.79,1621.89,1602.93,2640000000
2013/8/14,sz50,1610.22,1622.21,1643,1605.28,2370000000
2013/8/15,sz50,1595.15,1608.62,1624.34,1593.69,1950000000
2013/8/16,sz50,1592.79,1590.92,1711.43,1573.72,5280000000
2013/8/19,sz50,1608.87,1576.57,1617.33,1574.02,2680000000
2013/8/20,sz50,1594.54,1603.39,1628.68,1588.22,2740000000
2013/8/21,sz50,1588.08,1601.3,1602.94,1575.46,1840000000
2013/8/22,sz50,1582.62,1582.33,1606.35,1578.31,1780000000
2013/8/23,sz50,1566.29,1591.75,1595.94,1543,2110000000
2013/8/26,sz50,1601.38,1573.22,1604.25,1566.02,2300000000
2013/8/27,sz50,1602,1598.74,1609.06,1589.05,1920000000
2013/8/28,sz50,1592.87,1591.35,1603.95,1577.49,2800000000
2013/8/29,sz50,1588.15,1604.28,1607.02,1580.81,2060000000
2013/8/30,sz50,1589.78,1586.52,1599.87,1575.77,2360000000
2013/9/2,sz50,1591.93,1594.99,1601.14,1579.72,2480000000
2013/9/3,sz50,1614.54,1596.47,1615.13,1591.21,2540000000
2013/9/4,sz50,1613.54,1612.5,1620.15,1608.9,2190000000
2013/9/5,sz50,1609.6,1615.53,1616.7,1606.31,1670000000
2013/9/6,sz50,1625.85,1604.77,1630.29,1604.2,2350000000
2013/9/9,sz50,1713.38,1643.18,1720.03,1643.18,6640000000
2013/9/10,sz50,1737.58,1720.39,1738.35,1704.64,6160000000
2013/9/11,sz50,1741.32,1745.5,1765.94,1736.18,5640000000
2013/9/12,sz50,1772.66,1741.49,1798.96,1726.1,6030000000
2013/9/13,sz50,1749.24,1764.03,1776.5,1742.98,3870000000
2013/9/16,sz50,1738.25,1763.92,1765.47,1722.67,4740000000
2013/9/17,sz50,1698.63,1744.38,1748.71,1697.11,4150000000
2013/9/18,sz50,1700.59,1698.61,1710.47,1680.68,2900000000
2013/9/23,sz50,1713.08,1707.9,1716.09,1694.94,2860000000
2013/9/24,sz50,1673.56,1709.99,1710.11,1660.22,3450000000
2013/9/25,sz50,1661.61,1671.54,1687.13,1658.02,2480000000
2013/9/26,sz50,1632.69,1658.18,1658.18,1629.9,2890000000
2013/9/27,sz50,1639.15,1630.69,1641.01,1624.87,2000000000
2013/9/30,sz50,1643.06,1648.15,1653.24,1634.93,1720000000
2013/10/8,sz50,1659.71,1637.97,1664.21,1622.59,2870000000
2013/10/9,sz50,1668.48,1653.09,1673.04,1647.38,2380000000
2013/10/10,sz50,1637.93,1670.79,1671.1,1635.27,2520000000
2013/10/11,sz50,1669.27,1649.85,1672.02,1644.51,2820000000
2013/10/14,sz50,1662.17,1670.73,1671.51,1656.73,2860000000
2013/10/15,sz50,1656.26,1665.63,1666.97,1646.65,2490000000
2013/10/16,sz50,1634.22,1652.59,1652.59,1626.26,2400000000
2013/10/17,sz50,1627.18,1642.33,1647.24,1625.47,1940000000
2013/10/18,sz50,1636.8,1630.55,1647.77,1628.09,1880000000
2013/10/21,sz50,1657.58,1640.28,1659.57,1626.55,2320000000
2013/10/22,sz50,1640.07,1656.64,1656.64,1636.19,2250000000
2013/10/23,sz50,1638.5,1646.93,1670,1634.91,2630000000
2013/10/24,sz50,1621.6,1633.93,1640.62,1618.61,2120000000
2013/10/25,sz50,1611.52,1622.01,1635.84,1601.66,2450000000
2013/10/28,sz50,1610.69,1614.68,1616.98,1600.8,1620000000
2013/10/29,sz50,1633.72,1615.43,1655.93,1606.34,3640000000
2013/10/30,sz50,1653.42,1634.28,1654.39,1624.53,2820000000
2013/10/31,sz50,1631.05,1645.12,1645.12,1629.29,2550000000
2013/11/1,sz50,1644.75,1633.03,1650.53,1628.12,2060000000
2013/11/4,sz50,1638.51,1654.11,1659.76,1635.34,1650000000
2013/11/5,sz50,1633.66,1629.79,1637.44,1611.24,1960000000
2013/11/6,sz50,1614.21,1623.85,1630.83,1613.36,1870000000
2013/11/7,sz50,1610.58,1615.51,1619.37,1601.6,1590000000
2013/11/8,sz50,1587.44,1603.22,1613.41,1585.62,1690000000
2013/11/11,sz50,1591.14,1587.59,1596.47,1579.38,1490000000
2013/11/12,sz50,1610.78,1595.65,1611.54,1595.65,1570000000
2013/11/13,sz50,1569.24,1599,1599.19,1568.16,2020000000
2013/11/14,sz50,1572.73,1571.6,1574.58,1559.57,1810000000
2013/11/15,sz50,1604.82,1573.91,1622.85,1573.68,2980000000
2013/11/18,sz50,1675.16,1618.16,1676.87,1610.04,4570000000
2013/11/19,sz50,1659.53,1674.72,1675.88,1656.44,2980000000
2013/11/20,sz50,1663.76,1671.55,1676.46,1652.39,2320000000
2013/11/21,sz50,1648.09,1654.45,1654.45,1626.08,2770000000
2013/11/22,sz50,1642.5,1651.94,1655.65,1637.99,2440000000
2013/11/25,sz50,1633.78,1633.84,1659.33,1628.91,2270000000
2013/11/26,sz50,1630.94,1633.84,1641.38,1628.7,1660000000
2013/11/27,sz50,1648.79,1630.48,1657.78,1627.89,2470000000
2013/11/28,sz50,1664.62,1651.63,1680.82,1648.96,2820000000
2013/11/29,sz50,1661.41,1668.95,1671.44,1656.73,1950000000
2013/12/2,sz50,1678.87,1662.39,1695.63,1655,4730000000
2013/12/3,sz50,1681.51,1672.2,1686.36,1663.62,2620000000
2013/12/4,sz50,1699.18,1678.96,1709.58,1674.99,3520000000
2013/12/5,sz50,1692.38,1700.53,1703.13,1689.39,2480000000
2013/12/6,sz50,1675.25,1688.02,1692.09,1669.64,2300000000
2013/12/9,sz50,1669.87,1681.21,1687.53,1666.34,1950000000
2013/12/10,sz50,1670.55,1673.52,1679.45,1664.03,1930000000
2013/12/11,sz50,1639.18,1662.09,1662.25,1632.73,2430000000
2013/12/12,sz50,1631.91,1634.47,1641.97,1628.62,1690000000
2013/12/13,sz50,1626.41,1617.31,1631.56,1614.97,1650000000
2013/12/16,sz50,1602.46,1627.1,1631.09,1601.69,1970000000
2013/12/17,sz50,1597.27,1604.71,1607.43,1593.43,1550000000
2013/12/18,sz50,1598.68,1596.64,1606.64,1592.91,1280000000
2013/12/19,sz50,1580.11,1605.64,1609.07,1578.92,1740000000
2013/12/20,sz50,1537.41,1580.91,1583.41,1534.1,2680000000
2013/12/23,sz50,1541.27,1541.37,1553.56,1528.65,1550000000
2013/12/24,sz50,1539.6,1547.2,1557.23,1528.16,1520000000
2013/12/25,sz50,1547.36,1542.04,1547.86,1533.64,1330000000
2013/12/26,sz50,1524.88,1543.87,1543.87,1522.59,1750000000
2013/12/27,sz50,1550.22,1528.35,1559.82,1524.19,1940000000
2013/12/30,sz50,1547.92,1557.51,1560.11,1544.11,1790000000
2013/12/31,sz50,1574.78,1541.58,1578.24,1539.88,2360000000
2014/1/2,sz50,1561.1,1570.05,1570.05,1553.48,1570000000
2014/1/3,sz50,1536.07,1553.45,1554.52,1529.15,2190000000
2014/1/6,sz50,1512.93,1534.5,1534.5,1498.6,2490000000
2014/1/7,sz50,1510.65,1500.98,1515.64,1497.78,1550000000
2014/1/8,sz50,1515.33,1512.09,1527.89,1504.43,1770000000
2014/1/9,sz50,1503.88,1511.98,1525.73,1500.57,1630000000
2014/1/10,sz50,1498.27,1500.01,1506.78,1493.5,1690000000
2014/1/13,sz50,1494.61,1500.86,1510.32,1489.23,1710000000
2014/1/14,sz50,1499.29,1493.89,1505.46,1482.91,1770000000
2014/1/15,sz50,1488.51,1496.83,1498.9,1480.18,1470000000
2014/1/16,sz50,1493.09,1489.05,1504.43,1482.76,1740000000
2014/1/17,sz50,1475.67,1487.8,1489.6,1470.87,1800000000
2014/1/20,sz50,1464.84,1472.39,1476.88,1459.45,1280000000
2014/1/21,sz50,1478.88,1467.15,1488.71,1467.15,1270000000
2014/1/22,sz50,1514.12,1480.84,1514.79,1478.08,2420000000
2014/1/23,sz50,1499.03,1511.79,1514.97,1496.66,1740000000
2014/1/24,sz50,1502.06,1493.69,1514.11,1491.02,1900000000
2014/1/27,sz50,1478.87,1491.83,1491.83,1475.5,1900000000
2014/1/28,sz50,1487.8,1483.41,1492.43,1477.25,1490000000
2014/1/29,sz50,1494.49,1493.21,1498.57,1488.7,1480000000
2014/1/30,sz50,1477.35,1489.51,1489.72,1475.77,1280000000
2014/2/7,sz50,1475.34,1467.36,1475.72,1458.49,1380000000
2014/2/10,sz50,1505.83,1480.59,1507.36,1480.53,2430000000
2014/2/11,sz50,1528.32,1505.66,1536.46,1500.84,3420000000
2014/2/12,sz50,1527,1528.88,1537.89,1521.27,2380000000
2014/2/13,sz50,1528.02,1525.52,1548.62,1519.38,3520000000
2014/2/14,sz50,1534.24,1527.21,1536.36,1525.15,2120000000
2014/2/17,sz50,1538.1,1545.18,1549.91,1529.19,2690000000
2014/2/18,sz50,1508.54,1535.89,1535.89,1505.42,2530000000
2014/2/19,sz50,1533.4,1507.49,1541.45,1504.95,3160000000
2014/2/20,sz50,1520.14,1537.94,1556.42,1519.36,3610000000
2014/2/21,sz50,1505.33,1517.92,1521.77,1496.09,2420000000
2014/2/24,sz50,1468.06,1492.28,1492.28,1458.17,2890000000
2014/2/25,sz50,1440.89,1469.26,1475.97,1437.01,2620000000
2014/2/26,sz50,1444.2,1434.86,1447.17,1429.61,2330000000
2014/2/27,sz50,1452.46,1449.14,1462.12,1437.64,3250000000
2014/2/28,sz50,1464.32,1447.77,1467.1,1437.31,2590000000
2014/3/3,sz50,1462.69,1459.86,1467.71,1452.13,2980000000
2014/3/4,sz50,1455.65,1458.68,1460.61,1448.69,2040000000
2014/3/5,sz50,1448.33,1466.01,1466.96,1445.67,2040000000
2014/3/6,sz50,1459.51,1446.57,1466.03,1435.94,2520000000
2014/3/7,sz50,1455.58,1456.09,1472.08,1451.71,2350000000
2014/3/10,sz50,1408.87,1442.98,1442.99,1407.49,2530000000
2014/3/11,sz50,1412.73,1406.07,1420.9,1403.31,1890000000
2014/3/12,sz50,1418.7,1408.05,1429.3,1403.28,2270000000
2014/3/13,sz50,1437.39,1425.84,1451.29,1421.69,2650000000
2014/3/14,sz50,1426.39,1429.78,1438.67,1416.68,1970000000
2014/3/17,sz50,1434.16,1435.27,1438.37,1421.42,1500000000
2014/3/18,sz50,1427.63,1437.54,1438.93,1425.74,1800000000
2014/3/19,sz50,1418.71,1422.34,1422.34,1406.55,1600000000
2014/3/20,sz50,1406.91,1415.67,1432.51,1406.26,2060000000
2014/3/21,sz50,1464.08,1402.81,1468.94,1402.18,4340000000
2014/3/24,sz50,1477.53,1468.81,1486.85,1462.18,4190000000
2014/3/25,sz50,1470.12,1473.18,1483.32,1464.54,2560000000
2014/3/26,sz50,1467.08,1476.25,1480.14,1462.57,1990000000
2014/3/27,sz50,1464.53,1464.17,1486.37,1450.45,2590000000
2014/3/28,sz50,1472.05,1465.03,1483.59,1463.53,2600000000
2014/3/31,sz50,1465.78,1473.15,1477.88,1457.83,1960000000
2014/4/1,sz50,1473.14,1463.71,1481.01,1461.18,1670000000
2014/4/2,sz50,1491.3,1475.94,1492.75,1473.83,2340000000
2014/4/3,sz50,1477.49,1498.11,1504.54,1476.02,2600000000
2014/4/4,sz50,1490.33,1471.49,1491.05,1469.7,1590000000
2014/4/8,sz50,1534.75,1488.65,1543.41,1488.06,4340000000
2014/4/9,sz50,1530.88,1535.21,1539.74,1525.1,2460000000
2014/4/10,sz50,1570.4,1532.22,1587.62,1522.49,4850000000
2014/4/11,sz50,1565.31,1568.24,1576.94,1557.51,3740000000
2014/4/14,sz50,1557.7,1562.19,1568.52,1547.86,2100000000
2014/4/15,sz50,1523.22,1550.43,1550.53,1521,2410000000
2014/4/16,sz50,1527.05,1519.24,1536.93,1518.43,1910000000
2014/4/17,sz50,1520.56,1533.07,1534.6,1517.05,1630000000
2014/4/18,sz50,1521.28,1513.68,1524.73,1503.64,1940000000
2014/4/21,sz50,1493.76,1510.18,1526.02,1493.25,1900000000
2014/4/22,sz50,1509.55,1492.08,1510.87,1487.77,2050000000
2014/4/23,sz50,1507.04,1504.54,1514.73,1502.64,1860000000
2014/4/24,sz50,1510.28,1506.59,1523.25,1504.19,1590000000
2014/4/25,sz50,1501.05,1516.68,1522.24,1500.6,2400000000
2014/4/28,sz50,1483.78,1499.68,1505.11,1481.71,1960000000
2014/4/29,sz50,1496.01,1484.01,1497.67,1478.51,1880000000
2014/4/30,sz50,1494.81,1499.12,1500.35,1491.44,1890000000
2014/5/5,sz50,1487.53,1490.1,1493.85,1473.03,1960000000
2014/5/6,sz50,1485.25,1484.01,1497.71,1480.67,1750000000
2014/5/7,sz50,1476.18,1481.94,1485.49,1475.31,1590000000
2014/5/8,sz50,1478.72,1474.73,1499.74,1471.65,1730000000
2014/5/9,sz50,1480.74,1482.32,1486.89,1474.52,1540000000
2014/5/12,sz50,1508.39,1492.63,1513.12,1483.46,2820000000
2014/5/13,sz50,1503.52,1507,1510.89,1498.4,2010000000
2014/5/14,sz50,1500.83,1504.42,1510.33,1498.61,1530000000
2014/5/15,sz50,1488.77,1499.22,1503.09,1487.1,1610000000
2014/5/16,sz50,1487.74,1489.5,1493.19,1480.83,1350000000
2014/5/19,sz50,1459.21,1482.04,1482.17,1454.41,1580000000
2014/5/20,sz50,1460.82,1466.05,1468.9,1456.44,1240000000
2014/5/21,sz50,1474.14,1454.49,1474.94,1447.94,1190000000
2014/5/22,sz50,1471.55,1472.34,1493.18,1469.42,1550000000
2014/5/23,sz50,1484.37,1472.41,1484.59,1471.23,1190000000
2014/5/26,sz50,1486.05,1493.34,1495.78,1480.69,1210000000
2014/5/27,sz50,1479.73,1484.82,1488.67,1478.31,1250000000
2014/5/28,sz50,1491.76,1479.5,1493.15,1474.85,1560000000
2014/5/29,sz50,1484.31,1492.66,1497.68,1483.81,1430000000
2014/5/30,sz50,1482.1,1485.1,1490.06,1478,1360000000
2014/6/3,sz50,1477.52,1482.44,1491.04,1476.74,1300000000
2014/6/4,sz50,1466.39,1478.2,1478.44,1459.53,1370000000
2014/6/5,sz50,1484.24,1465.54,1484.71,1463.04,1280000000
2014/6/6,sz50,1472.27,1484.52,1484.52,1464.53,1200000000
2014/6/9,sz50,1475.35,1466.64,1489.77,1466.15,1350000000
2014/6/10,sz50,1493.53,1479.86,1493.94,1474.2,1900000000
2014/6/11,sz50,1488.76,1489.37,1493.13,1483.51,1300000000
2014/6/12,sz50,1483.86,1486.89,1490.01,1481.83,1410000000
2014/6/13,sz50,1502.96,1483.58,1509.02,1483.44,2190000000
2014/6/16,sz50,1518.71,1503.66,1521.96,1501.34,2400000000
2014/6/17,sz50,1501.94,1512.46,1512.46,1500.33,1650000000
2014/6/18,sz50,1495.43,1501.19,1504.5,1493.72,1550000000
2014/6/19,sz50,1478.04,1496.66,1500.99,1473.67,1690000000
2014/6/20,sz50,1484.48,1475.94,1485.16,1474.44,1340000000
2014/6/23,sz50,1475.76,1483.66,1489.31,1474.93,1310000000
2014/6/24,sz50,1480.13,1471.73,1481.15,1470.59,1270000000
2014/6/25,sz50,1469.95,1477.09,1477.09,1466.4,1170000000
2014/6/26,sz50,1478.01,1471.65,1480.83,1471.61,1300000000
2014/6/27,sz50,1473.76,1475.72,1480.82,1468.21,1630000000
2014/6/30,sz50,1482.4,1475.72,1486.96,1475.72,1660000000
2014/7/1,sz50,1481.66,1486.79,1488.14,1476.39,1520000000
2014/7/2,sz50,1484.84,1481.33,1486.4,1476.58,1670000000
2014/7/3,sz50,1489.55,1481.85,1492.1,1479.06,1720000000
2014/7/4,sz50,1492.46,1489.82,1495.04,1489.47,1580000000
2014/7/7,sz50,1492.84,1493.07,1497.72,1488.51,1600000000
2014/7/8,sz50,1491.96,1491.72,1493.83,1484.13,1370000000
2014/7/9,sz50,1475.14,1490.94,1491.97,1474.87,1870000000
2014/7/10,sz50,1471.17,1475.18,1478.71,1468.73,1660000000
2014/7/11,sz50,1468.54,1462.35,1474.07,1460.91,1820000000
2014/7/14,sz50,1482.78,1468.69,1482.99,1466.41,1980000000
